track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
5PYQUBXc7NYeI1obMKSJK0	Never Really Over	Katy Perry	85	3KjXg0MDej2pG9fv6I22lT	Never Really Over	5/31/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.77	0.882	8	-4.792	1	0.0602	0.194	0	0.316	0.385	99.991	223523
4Gcv5SsxnQWpmOnUI19EJk	All You Need To Know (feat. Calle Lehmann)	Gryffin	76	0xLM3GiU0ZSstvhmeV0hmf	All You Need To Know (feat. Calle Lehmann)	3/27/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.513	0.788	0	-4.629	1	0.0364	0.00968	0	0.11	0.234	139.987	238459
5YkmS18BehACOhIIeUqe6l	I Miss Myself (with HRVY)	NOTD	71	0G0ho2sdOWIRRAh1PDTVFd	I Miss Myself (with HRVY)	5/3/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.72	0.864	0	-3.249	1	0.208	0.0856	0	0.16	0.659	96.048	191612
3vQhEd4lOg4mAV6CHCgoHW	South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix	Ed Sheeran	65	05Bru0ZVTxp4orAyrZIA77	South of the Border (feat. Camila Cabello & Cardi B) [Sam Feldt Remix]	10/4/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.789	0.858	5	-4.388	1	0.0404	0.22	4.58E-05	0.335	0.491	110.012	173455
6wo37KVqFJhtuxPTpLCcfe	Takeaway (feat. Lennon Stella)	The Chainsmokers	67	1JawI0XkEwmQ5Bwef3RMbq	World War Joy...Takeaway	7/24/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.294	0.505	3	-8.106	1	0.042	0.12	0	0.0977	0.357	85.332	209893
3OTSBoYKO7HzGVj8Bu2OH9	All the Time	Zara Larsson	74	4x79GTZCS7XsmxK9qxxMmV	All the Time	6/21/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.665	0.799	6	-2.868	0	0.0617	0.18	0	0.125	0.5	101.976	228112
4NSW0Km5ZG60L8FthUebPJ	What I Like About You (feat. Theresa Rex)	Jonas Blue	81	6gPZmYBSipug1asf4zu9jh	What I Like About You (feat. Theresa Rex)	3/22/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.46	0.8	1	-3.584	1	0.05	0.289	6.16E-06	0.121	0.553	102.46	220396
1xK7enJZVdv37fnnxoZlPq	With You	Kaskade	71	03Rd91m56yw4XklwHF9FHq	With You	6/14/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.362	0.921	1	-3.815	0	0.486	0.123	0	0.19	0.529	172.191	180840
1z1XegUChLLQfcbtIK8ABn	Body Back (feat. Maia Wright)	Gryffin	75	3VCPQRcHVxiVaePlQ6TwoF	Body Back (feat. Maia Wright)	10/18/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.686	0.83	8	-4.437	1	0.0369	0.0948	1.33E-06	0.182	0.486	123.032	214634
6aoGtdWXBkYQ2O2wnyIz2x	Not Ok	Kygo	73	3GTuto6NDtZegL6idSk183	Not Ok	5/23/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.618	0.66	11	-8.14	0	0.0372	0.0292	2.07E-06	0.325	0.408	105	210944
5tAa8Uaqr4VvA3693mbIhU	Ruin My Life	Zara Larsson	79	2BM5FQCILC33Va2jOZ11Mu	Ruin My Life	10/18/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.665	0.699	11	-5.265	1	0.0578	0.423	0	0.0969	0.585	124.896	190932
18W92Zm1KjLCbUIszOhpkD	I Wanna Know (feat. Bea Miller)	NOTD	74	2xqSl9X8ulJayI0KxABaLV	I Wanna Know (feat. Bea Miller)	3/16/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.661	0.725	6	-4.859	1	0.0563	0.0253	0	0.123	0.605	119.927	197939
3D37T7euWvVJ45evRmriIh	Better With You	3LAU	63	4CoLHunP23dUcORSP1Nfzb	Better With You	3/1/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.571	0.752	3	-4.872	1	0.0293	0.0196	6.92E-05	0.114	0.25	102.043	192941
3y3brCCecHC3Db18aIOnny	"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")"	Kygo	79	1Z7WbPmn7QFoJ2DrNfEehz	"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")"	4/19/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.591	0.705	9	-6.519	0	0.079	0.381	1.16E-04	0.131	0.27	121.799	215316
6XqvFyJGdUD5IWee02ARKU	Polaroid	Jonas Blue	16	6x8gRx7RDvPckYBzPodW8w	Blue	11/9/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.652	0.898	7	-4.481	0	0.0361	0.29	0	0.073	0.472	114.043	193377
575NJxNUVDqwJGdzBrlLbv	Lost In Japan - Remix	Shawn Mendes	75	3ynoYncFXzo2OfPT8j93Pw	Lost In Japan (Remix)	9/27/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.706	0.855	10	-5.377	1	0.215	0.0911	0	0.347	0.293	107.184	201253
70YPzqSEwJvAIQ6nMs1cjY	In Your Arms (with X Ambassadors)	ILLENIUM	75	60xcVwuQJAOyu11xf9mObS	ASCEND	8/16/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.404	0.806	2	-4.75	1	0.0496	0.198	0	0.114	0.112	148.036	220730
7Ht0v0LWBCOEjmNQ0iMpNr	I'm Not Alright	Loud Luxury	55	3AaYBMcqoBYcZLfBsNDLri	I'm Not Alright	7/12/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.876	0.856	4	-3.884	1	0.0486	0.0812	1.29E-06	0.457	0.685	121.991	185062
6nDKrPlXdpomGBgAlO7UdP	SOS	Avicii	30	7Jx7doYIXITyR2LQB0Hvbc	SOS	4/10/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.802	0.645	5	-6.181	0	0.0715	0.272	0	0.119	0.376	100.001	157202
2b1BwUGGyKq0CoJd8G1B6M	Harder	Jax Jones	62	1fYOToOfdZXY5hrOra8z2Z	Snacks	7/12/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.906	0.832	5	-3.004	0	0.0718	0.0909	0	0.152	0.751	104.03	159753
09IStsImFySgyp0pIQdqAc	The Middle	Zedd	84	7nEiwcUSwycvC77kZ9ub7c	The Middle	1/23/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.753	0.657	7	-3.061	1	0.0449	0.171	0	0.112	0.437	107.01	184732
1lGVyEkGHUz7Pg78QGaS4a	Wanted	NOTD	70	5sPC6RYCERdNCzHLRf9zHb	Wanted	9/27/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.693	0.674	5	-4.449	1	0.0723	0.185	0	0.0639	0.378	95.972	160998
6ksMjdec8b6C45TUawkAdu	Crash Into Me	Steve Aoki	37	2dRuXHSYXjRubjTkjMFZFD	Crash Into Me	7/12/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.672	0.815	1	-6.476	0	0.0981	0.00246	0	0.577	0.341	115.033	226093
1vsQb8n0icvMsFnL9663LM	Need Your Love (with Noah Kahan)	Gryffin	70	5CaTHgZaRvb2vCK1mVbCR1	Gravity	10/24/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.581	0.76	0	-3.962	1	0.0406	0.16	0	0.183	0.523	104.099	205787
6pooRNiLyYpxZeIA5kJ5EX	Good Things Fall Apart (with Jon Bellion)	ILLENIUM	74	4IYvXJnU8zPRzPPTu4dJUl	Good Things Fall Apart (with Jon Bellion)	5/13/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.643	0.594	2	-5.453	1	0.0318	0.0128	0	0.118	0.442	144.033	216668
5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	85	0syM7OUAhV7S6XmOa4nLUZ	Ivy To Roses (Mixtape)	1/18/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.674	0.881	9	-2.853	1	0.147	0.296	3.01E-06	0.0793	0.234	98.994	178480
1pBO9JDqh1y3TbCKEO1OvG	Nostalgic	A R I Z O N A	36	1mfUDy3N3YIHDlJp42IKmY	Nostalgic	6/18/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.691	0.538	0	-9.952	1	0.103	0.246	0.163	0.178	0.329	99.972	182668
1LjxmkW3xRQP2HzswhYyyc	Let It Be Me	Steve Aoki	52	6nPJEALAjWKOE1jWPws7jj	Let It Be Me	9/6/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.661	0.758	7	-5.299	1	0.0864	0.0797	0	0.106	0.387	114.098	224061
7FCZhkhzEUVNUAlGauNKIe	Lovers + Strangers	Starley	58	25sQqb9Bw2zbBLXQGJwFRG	Lovers + Strangers	10/11/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.653	0.69	1	-5.003	1	0.0756	0.109	0	0.136	0.652	110.214	178501
2JoIjuzRplpYGvvLpSW2on	Sad Song (feat. TINI)	Alesso	72	0D26ZmfHtg7309j2TEKxnR	Sad Song (feat. TINI)	6/14/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.734	0.693	0	-6.474	1	0.0361	0.0878	0	0.341	0.55	110.021	154024
4PUWpNtDejQwwa80LjvxXl	Sleepless Nights	ayokay	64	7arFGGWl2p1FTC3LPTw7Dz	In the Shape of a Dream	8/31/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.663	0.696	11	-5.994	1	0.0349	0.0563	6.25E-06	0.226	0.449	139.98	197880
1nufXiTCTTAeJfO9hLHvO8	Save Me Tonight	ARTY	63	0wQCkA93jbaOowF6bHsDfz	Save Me Tonight	1/25/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.55	0.899	5	-3.284	0	0.0458	0.0113	9.65E-05	0.137	0.408	125.85	170079
1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	77	1XYA8eDvomdYTbQBzk0jT1	Pretty Girl (Cheat Codes X CADE Remix)	3/2/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.703	0.868	7	-4.661	0	0.0291	0.15	0.132	0.104	0.733	121.03	193613
1ahVFh0ViDZr8LvkEVlq3B	No Sleep (feat. Bonn)	Martin Garrix	76	7KJTuTXYSnBGNgAxte3CSg	No Sleep (feat. Bonn)	2/21/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.44	0.635	11	-6.385	1	0.0326	0.129	0	0.121	0.327	128.133	207095
0Ev562zA4pmUsBqjxsxxdx	Feel Good (feat. Daya)	Gryffin	74	1fP5UnRB0WNWNHSZRHsRCR	Feel Good (feat. Daya)	3/3/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.625	0.707	2	-4.761	1	0.0337	0.22	0	0.213	0.479	138.064	248156
5l8AUgBTWuOECwVgYtaUyE	Endless Summer	Cashae	56	7zygyMUltFYOvHoT3NOTsj	Endless Summer	7/12/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.625	0.719	4	-5.541	1	0.0612	0.048	0	0.0668	0.326	101.091	202072
35MKhw2YBKApmD7fAnPERC	Faith (with Dolly Parton) [feat. Mr. Probz]	Galantis	77	1QrYKuMTMLwpTwzOFhfnOk	Faith (with Dolly Parton) [feat. Mr. Probz]	10/25/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.547	0.795	8	-3.721	1	0.0489	0.145	0	0.11	0.723	118.118	186805
3Kuu5vASpXK8oRsxOvau6P	Think About You	Kygo	71	5vZy4cohzmdhOUGCdsUNpt	Think About You	2/14/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.673	0.596	10	-7.891	1	0.0354	0.166	0	0.11	0.19	123.969	208567
7KW3XQV5Or5CF57MYVj5h4	Party For One	Carly Rae Jepsen	64	25it7uSpNFuRoD6uNc0Tfu	Dedicated	5/17/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.699	0.633	6	-6.547	1	0.0362	0.0453	0	0.101	0.458	123.449	184533
3M9Apu4OZfylLTFKvgEtKa	Ritual	Tiësto	82	0efvl0HsK2xxttk4IVOJry	Ritual	5/31/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.647	0.726	3	-4.389	0	0.0552	0.157	0	0.0844	0.767	114.996	198996
5N4erncE7kuUccm7zEmwzk	Electricity (with Dua Lipa)	Silk City	81	429B3se6xtZuvblNnS2iy7	Electricity (with Dua Lipa)	9/6/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.588	0.67	0	-6.439	1	0.0473	0.0104	3.33E-06	0.338	0.505	118.159	238173
6QcrReLyoun4xrPVsZ5OJE	Lie	Shallou	41	4v1f4kZMvCpwCSwkxC82ia	Lie	1/25/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.655	0.427	2	-11.684	0	0.0799	0.295	0.00108	0.0788	0.224	107.992	215446
1kQhi22kyluRCnIPAXtxEZ	I Found You (with Calvin Harris)	benny blanco	62	7dQ734EW0iLvQfF6vBFNiZ	FRIENDS KEEP SECRETS	12/7/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.79	0.865	6	-4.159	1	0.0438	0.0264	0.0892	0.24	0.362	122.99	189165
5cE201rNvIkryS8N1dJ5nR	Now That I Found You	Carly Rae Jepsen	5	1xqz6l2gObcbw25EqODDCt	Now That I Found You / No Drug Like Me	2/27/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.611	0.737	0	-5.154	0	0.0476	0.0145	0	0.107	0.574	124.169	200318
4AkCyd9Nlbt8JprQq9V6o2	All Comes Back To You	R3HAB	72	5sF8cTLQirqDYQWJwzxq87	All Comes Back To You	10/25/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.726	0.763	4	-6.872	1	0.0882	0.524	2.64E-06	0.0943	0.516	128.02	160312
48GmVZwvkoVC5StfMLfNJE	Need U	DVBBS	24	2yBTjWwQLEr2i0LTIcUmwT	Need U	8/16/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.714	0.705	10	-6.479	1	0.0995	0.292	3.86E-04	0.126	0.471	114.994	219521
01iyINEYgPQ7ThMZuHUsqS	First Love	Lost Kings	58	7syMmofF2t1xI0RFCtrSG9	First Love	10/13/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.619	0.938	5	-5.245	1	0.35	0.0257	1.39E-05	0.128	0.601	94.38	207428
6BwClo5W3VvTzJv8bvZXDD	Something Real	Armin van Buuren	65	42Q6dojwO2PInszaHUFjly	Something Real	7/12/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.575	0.808	1	-4.578	1	0.0439	0.0446	0	0.0693	0.232	127.922	179531
108r6pnZHStBIktpyyps9w	TIME	Alesso	64	3d0kltye1eEt6vbHZJSJVE	ALESSO MIXTAPE - PROGRESSO VOLUME 1	3/8/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.768	0.808	5	-1.818	1	0.112	0.00627	5.33E-06	0.343	0.664	119.971	166000
24Hzd4FPhz0HPx9jhM9cap	Something About You (with Rudimental)	Elderbrook	53	0xiqgV5gVnjsKVWpBqXyaO	Distinction EP	8/9/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.767	0.605	6	-5.737	0	0.188	0.559	3.63E-04	0.193	0.657	107.042	203200
4aTtHoSBB0CuQGA6vXBNyp	Home (feat. Bonn)	Martin Garrix	72	1cL51Zp86zgzMDTXRiq8w9	Home (feat. Bonn)	8/16/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.466	0.612	8	-4.855	0	0.0307	0.0655	4.07E-06	0.132	0.236	128.114	239067
0gIZLyF3MWQVcspzrLWYod	Simple (STVW Remix)	FANNYPACK	39	3FGJOM0PZMpQUZ3CkUSDld	Simple (STVW Remix)	4/12/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.434	0.917	9	-3.613	0	0.0633	0.301	1.80E-05	0.289	0.622	121.967	147554
6y1UtRcHQU07aUs3oxZ8Yn	Sorry	Joel Corry	75	1PvEp0qeU6o2rm0i2qUC2N	Sorry	4/5/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.744	0.79	8	-4.617	0	0.0562	0.0547	8.02E-04	0.32	0.847	125.002	188640
54z0kLF0skj0Hdb9wCqPJt	Spicy (with Diplo & Charli XCX)	Herve Pagez	60	7J5VpxOH7WctwtGuFYydUz	Spicy (with Diplo & Charli XCX)	5/30/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.837	0.818	8	-4.474	0	0.0533	0.0527	0.00642	0.11	0.484	109.993	157159
6mPstbtzhyqKmwefY4eVWD	The Upside (feat. Elle King)	Lindsey Stirling	18	1B9rsSz0Prc3R2NtDrs5nN	The Upside (feat. Elle King) / The Upside / Underground	8/2/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.514	0.856	2	-4.285	1	0.0717	0.00123	6.34E-06	0.544	0.351	117.014	228502
6uBhi9gBXWjanegOb2Phh0	Stay	Zedd	79	1I4W7JKzYbl8VKRfD61DIS	Stay	2/23/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.69	0.622	5	-5.025	0	0.0622	0.253	0	0.116	0.544	102.04	210091
1Pe3Tnahd3nNcKrTvNvNvW	Million Voices	Armin van Buuren	60	5cqwXF2j9LkvFInBFlnQd3	Balance	10/25/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.466	0.869	3	-4.275	1	0.0529	0.0142	0.00241	0.115	0.185	126.113	187150
4w8niZpiMy6qz1mntFA5uM	"Taki Taki (with Selena Gomez, Ozuna & Cardi B)"	DJ Snake	83	0ZHyvPke0EcVt6rYA8Ins3	"Taki Taki (with Selena Gomez, Ozuna & Cardi B)"	9/28/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.842	0.801	8	-4.167	0	0.228	0.157	4.82E-06	0.0642	0.617	95.881	212500
7BKLCZ1jbUBVqRi2FVlTVw	Closer (feat. Halsey)	The Chainsmokers	85	0rSLgV8p5FzfnqlEk4GzxE	Closer (feat. Halsey)	7/29/2016	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.748	0.524	8	-5.599	1	0.0338	0.414	0	0.111	0.661	95.01	244960
2IDHoSlbG0CKH9rhq68wTb	Say My Name (feat. Zyra) - RAC Mix	ODESZA	47	7Eg6srmG6BVIEiUmiRjzI4	Say My Name Remixes	10/13/2014	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.647	0.624	9	-8.446	1	0.0451	0.025	0.056	0.0616	0.477	115.002	243091
60wwxj6Dd9NJlirf84wr2c	Clarity	Zedd	74	7juWTdmjo0vYywWu8HiQxs	Clarity	1/1/2012	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.509	0.781	8	-3.48	1	0.072	0.0398	0	0.0749	0.176	128	271427
6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	80	1q7a5wZeti0neU2jDn8Dz3	Solo (feat. Demi Lovato)	5/17/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.737	0.636	11	-4.546	0	0.0437	0.0441	6.66E-05	0.35	0.565	105.005	222653
3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	81	2v9rQe4F8fVSh5v8bAq0jF	Scared to Be Lonely	1/27/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.584	0.54	1	-7.786	0	0.0576	0.0895	0	0.261	0.195	137.972	220883
7iNIg7XDEaYECfWD5dJ9Va	Friends (with BloodPop®)	Justin Bieber	76	7huML9zDbY4thKH0xSuZTP	Friends (with BloodPop®)	8/17/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.743	0.733	8	-5.337	1	0.0375	0.00402	0	0.304	0.622	104.977	189467
6cy3ki60hLwimwIje7tALf	RITMO (Bad Boys For Life)	The Black Eyed Peas	96	6EobpC5SDFy5DF50dWNVGF	RITMO (Bad Boys For Life)	10/12/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.721	0.716	10	-7.037	0	0.0657	0.0334	8.40E-04	0.237	0.667	104.994	221714
5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	84	2tpWgbBdzjkaJVJzR4T8y1	Promises (with Sam Smith)	8/17/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.781	0.768	11	-5.991	1	0.0394	0.0119	4.91E-06	0.325	0.486	123.07	213309
0qaWEvPkts34WF68r8Dzx9	Turn Me On (feat. Vula)	Riton	86	7mtnp7B5yFt3D3PAznGzc8	Turn Me On (feat. Vula)	9/13/2019	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.737	0.828	11	-4.711	1	0.0396	0.0149	5.83E-04	0.0862	0.517	124.052	208474
6jq6rcOikCZAmjliAgAmfT	Light	San Holo	68	4k2ygY7kW4n1eVtR2i0F0H	Light	2/10/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.57	0.763	1	-4.137	1	0.0573	0.0857	2.49E-06	0.0932	0.43	150.088	239853
762UXiwEHYY97VL45sAUPR	2U	David Guetta	66	0EYVu7ginQ5nPsQj3woBAQ	2U	6/9/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.551	0.651	8	-5.828	0	0.0594	0.225	0	0.224	0.562	144.875	194907
6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	83	4JPguzRps3kuWDD5GS6oXr	Memories...Do Not Open	4/7/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.617	0.635	11	-6.769	0	0.0317	0.0498	1.44E-05	0.164	0.446	103.019	247160
7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	85	7GEzhoTiqcPYkOprWQu581	One Kiss (with Dua Lipa)	4/6/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.791	0.862	9	-3.24	0	0.11	0.037	2.19E-05	0.0814	0.592	123.994	214847
3zU9rdflI65tK4dkkNSp77	Heroes (we could be)	Alesso	73	0tRVSbmOwilUucqjzU0fQw	Forever	5/26/2015	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.503	0.748	5	-4.124	1	0.0619	0.0305	0	0.343	0.356	125.896	210013
12GEpg2XOPyqk03JZEZnJs	It Ain’t Me (with Selena Gomez)	Kygo	69	4VNy5ifZtW3E9SgffbGEti	It Ain't Me	2/17/2017	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.64	0.533	0	-6.596	1	0.0706	0.119	0	0.0864	0.515	99.968	220781
4kte3OcW800TPvOVgrLLj8	Let Me Love You (Until You Learn To Love Yourself)	Ne-Yo	69	4HPdvrPf9RGfJ2hNYrODpC	R.E.D. (Deluxe Edition)	1/1/2012	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.658	0.677	5	-6.628	1	0.0393	0.248	0	0.368	0.248	124.91	251627
0lYBSQXN6rCTvUZvg9S0lU	Let Me Love You	DJ Snake	81	02sEJTj1sye1JaqxqpcSCp	Encore	8/5/2016	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.649	0.716	8	-5.371	1	0.0349	0.0863	2.63E-05	0.135	0.163	99.988	205947
3vv9phIu6Y1vX3jcqaGz5Z	Roses	The Chainsmokers	73	2GFflENKz28RcMoSuulPZC	Roses	6/16/2015	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.713	0.802	4	-7.055	1	0.0561	0.0435	0.00377	0.309	0.343	100.001	226739
2QtJA4gbwe1AcanB2p21aP	Stay The Night - Featuring Hayley Williams Of Paramore	Zedd	61	4xak0izXQHOMV9Wu1mDAAy	Clarity (Deluxe)	7/4/2005	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.596	0.738	8	-3.109	1	0.0411	0.109	0	0.0947	0.461	127.961	217347
1BltsyC5W3SAABdxyrDXwi	Latch	Disclosure	19	1ZFGRj11NnZHos8DUbbpF1	Settle	1/1/2013	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.503	0.727	1	-5.456	1	0.167	0.0159	9.45E-05	0.0895	0.521	121.985	255632
3tTYxjYYcXFqFXA0AZ1Fav	Flames	David Guetta	57	2Sq9AIsIrad2GygwB6QLPt	7	9/14/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.609	0.726	5	-4.346	0	0.0414	0.0723	8.45E-06	0.0895	0.362	93.958	195000
09CtPGIpYB4BrO8qb1RGsF	Sorry	Justin Bieber	81	6Fr2rQkZ383FcMqFyT7yPr	Purpose (Deluxe)	11/13/2015	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.654	0.76	0	-3.669	0	0.045	0.0797	0	0.299	0.41	99.945	200787
0azC730Exh71aQlOt9Zj3y	This Is What You Came For	Calvin Harris	79	3pEgGUv379EDinvg1TN7Kt	This Is What You Came For	4/29/2016	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.63	0.928	9	-2.787	0	0.0331	0.199	0.124	0.148	0.465	123.963	222160
4h8VwCb1MTGoLKueQ1WgbD	Wake Me Up	Avicii	84	1s9tU91VJt4sU5owi29GD3	TRUE	1/1/2013	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.532	0.783	2	-5.697	1	0.0523	0.0038	0.0012	0.161	0.643	124.08	247427
0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	84	1c79SozES9Eb3Lzf9KVaIa	In My Mind	6/8/2018	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.694	0.77	6	-5.335	1	0.149	0.176	1.10E-05	0.118	0.163	125.905	184560
0lHAMNU8RGiIObScrsRgmP	Titanium (feat. Sia)	David Guetta	66	5aprcHwM1KJhaY9Kbxkfkn	Nothing but the Beat 2.0	8/26/2011	Dance Pop	37i9dQZF1DWZQaaqNMbbXa	pop	dance pop	0.604	0.787	0	-3.674	0	0.103	0.0679	0.15	0.127	0.301	126.062	245040
